"age","currentCreditScore","gender","totalCustomerTimeWithUs","numProducts","hasCreditCard","income","currentBalance","education","dependents","originalCreditScore","hasPersonalLoanAccount","mobileOrLandline","paperless","RBArateNow","RBArateAtOrigination","originalHPI","currentHPI","originalLTV","currentLTV","originalTimeToMaturity","originalInterestRate","currentInterestRate","principle","investmentProperty","firstHomeBuyer","timeSinceOrigination","monthlyMinimum","offsetAccountSize","maxMonthsLateInARow","averageRepaymentRatio","numberOfMissedPayments","externalRefinance","originationChannel","inbound_calls","outbound_calls","avg_dur_inbound","avg_dur_outbound","inbound_emails","outbound_emails","inbound_texts","outbound_texts","website_views","pricing_views","numberStatementsPrintedRecently","pri_contact_meth","lendureTenure","lenderLoanComposition","lenderImpliedChurnChance","churn"
37,657,"Female",0,1,0,44203.55,475077.450901385,10,0,476.542585907914,1,0,0,7,2.75,230,138.4995566473,64.8635807398818,268.931507538884,22,2.67483128840104,10.2218717511278,54856,0,0,7,522.992491504979,307459.386076039,0,0.986936010420322,0,TRUE,0,2,0,1,1,0,0,1,1,0,0,1,0,6.77195637277662,0.13879489626769,3.50240489075927,0
25,604,"Female",5,2,1,58426.81,505565.387732769,4,1,766.619100674873,1,0,0,9.25,8.75,230,212.813030140024,102.098895255118,69.7780929153819,48,8.41725167236291,12.6277182402555,1283094,0,1,4,13534.694104428,305232.63821305,1,1.11624335474335,1,TRUE,1,1,2,0,5,0,0,1,0,1,3,1,0,7.4677034307558,0.268553336648005,-2.43945666280837,1
36,519,"Male",9,2,0,145562.4,547275.21977475,2,0,925.904596872952,1,0,0,6.5,4.75,230,235.74225484958,0,228.931308160368,41,5.22658572741784,9.86995065491647,1675309,0,0,1,14028.665709912,0,2,0.903673165477812,3,TRUE,0,1,2,0,3,2,2,1,0,2,1,1,0,6.34387896483337,0.156666150495149,2.2654733920293,1
21,735,"Female",1,2,1,22388,408273.291309804,7,1,627.745999448285,1,0,0,8.5,8,158.391347644388,91.4548654881465,32.057175158391,182.677032202174,24,8.09437090833671,11.8511774623767,1058001,0,1,6,11103.8522396078,0,0,0.898913542972878,0,TRUE,1,1,0,3,0,0,0,1,2,0,2,0,0,6.22602153338476,0.307247481811606,-1.52688334739088,0
55,664,"Male",8,2,1,139161.64,557449.791960998,6,0,741.229505755086,1,1,1,9.5,3.75,219.580111934528,191.98280368677,5.08559387876402,0,23,4.20066660363227,12.0260567462537,2664272,0,0,5,28519.7248337267,0,3,0.802723679505289,5,TRUE,0,1,4,3,1,2,5,0,1,0,2,4,2,5.83508883151962,0.134853992764646,-8.03221495024192,1
32,678,"Female",9,1,1,148210.64,490122.586471876,7,0,743.346850821261,0,0,0,5,1.75,196.107925811409,156.74545013148,120.848321399696,0,27,1.88844518782571,7.87850804254413,2121193,0,1,2,15825.6432191759,0,1,0.91652213758789,2,TRUE,1,2,4,5,0,0,2,1,0,1,0,0,0,5.4167347021744,0.222716788126765,2.81708049833152,1
33,757,"Male",5,1,0,194239.63,564857.451493244,10,0,707.206444523134,1,0,0,9,2,230,63.5041873325317,105.275303794317,216.529939833239,29,2.09886189666577,11.8891843731981,2632698,1,1,3,26956.1043907412,0,1,0.90262179360725,1,TRUE,1,0,2,1,3,1,1,2,1,0,4,2,2,8.38287737558174,0.0319425665714502,0.370102695683998,1
41,416,"Female",10,2,1,98301.61,462265.44344192,3,0,733.521055470373,1,0,0,6.5,7.5,167.218321131267,134.178071912899,11.3717954712758,165.003410708802,31,7.15790086728521,9.95864226808771,3018660,0,0,2,26265.3285133595,0,2,0.905131260817871,2,TRUE,0,0,6,0,2,0,1,2,1,1,1,0,0,6.00701200361477,0.319510141593602,-0.516182882207371,0
34,665,"Female",1,2,0,171413.66,392864.834406405,10,0,650.983314260809,1,0,0,2.5,4.5,214.392745144926,174.576460773508,163.55520812245,0,34,4.70862548658624,5.97939273226075,4627507,1,1,1,26552.5314932045,0,2,1.0350657987874,2,TRUE,1,2,4,1,3,1,3,1,0,0,0,1,1,5.08239371892569,0.397004752472142,0.729546349353769,0
32,777,"Female",2,1,1,136458.19,446395.18899333,2,0,598.986167775694,0,0,0,10,9.25,170.234365629162,109.389792416125,56.8815641157103,111.062451075324,39,9.46150831202976,12.531413995428,4150935,0,1,4,43685.5087747643,104341.058179843,0,0.989064204553142,0,TRUE,1,0,0,3,5,2,0,2,1,0,2,1,0,5.93166140600609,0.210971924643833,3.16625159451831,1
36,543,"Female",3,2,0,26019.59,484775.25997302,8,0,83.5633039052785,1,0,0,8,7.5,211.415385795746,130.963438186912,0,278.835504732673,34,7.25690504023805,10.93397487537,441819,0,0,17,4127.67574742703,0,2,1.20195046840236,3,TRUE,0,5,3,2,1,0,0,1,1,1,0,0,2,6.32687274019496,0.135750279822654,7.20540229689066,0
34,506,"Female",4,1,1,159235.29,424212.076367287,1,0,1015.40179437851,0,0,0,3.75,2.25,213.33414392878,223.957105448171,0,73.3465580995862,34,1.90338592696935,6.38285188237205,965256,1,1,1,5800.19793199659,372479.313872061,2,1.0414793507196,2,TRUE,1,0,4,4,1,1,0,0,1,0,1,1,1,5.95007092248456,0.273946952122478,-3.73757325404706,0
46,493,"Female",4,2,1,1907.66,298695.956358558,3,0,767.120374173714,1,0,0,5.5,7.25,230,170.12135443052,18.0240584099393,0,31,7.70619640639052,8.16658190800808,2211607,0,0,6,16363.641321519,54509.0733511377,0,0.708933267276734,0,TRUE,0,5,0,0,3,1,0,1,0,3,1,0,1,4.60624227818076,0.235916228361018,4.93175920120036,0
75,652,"Female",10,2,1,114675.75,419970.709629602,7,0,699.244152098454,1,1,1,3.25,2.25,161.636801223947,175.977616098448,117.167066619277,0,36,2.2239043561276,6.47836208227091,4554900,0,0,10,27252.5985887604,197020.08138969,2,0.770904957642779,2,TRUE,0,2,5,1,1,0,3,0,0,1,0,1,2,5.56900285726907,0.195934313326676,1.27049129780344,0
22,750,"Male",3,1,1,128643.35,498363.555113392,8,1,756.0123798967,0,0,0,3.75,9.25,200.63810781438,156.009718796746,40.4543081713204,0,28,9.12143440381624,6.48500417009927,4273733,0,1,17,27610.4190607248,408712.116431751,1,1.12976384637877,1,TRUE,1,1,0,0,1,2,2,1,0,2,0,0,2,5.77687499250519,0.229849339045389,5.72806418703911,1
30,729,"Male",9,2,1,151869.35,529328.447797739,1,1,684.629197266345,1,0,0,8.5,1.75,230,197.492437817501,0,233.917568238064,30,1.90466733695939,11.8729019588791,1630519,1,1,1,16612.3744052749,0,1,0.745814991835505,1,TRUE,1,1,1,3,1,1,2,0,1,2,1,0,0,6.59108500235808,0.410615606808811,5.37003452849316,1
46,646,"Female",4,3,1,93251.42,471807.908628332,4,0,723.866600222683,1,0,0,1.75,4.75,179.464073671045,281.344665369989,39.5857001389088,0,37,4.6755411203485,4.45210707467049,7919496,0,0,6,36416.2315485865,0,1,1.11806778702885,1,TRUE,0,1,0,3,1,1,2,0,3,0,0,0,0,7.03881655853639,0.192501244048873,4.75728532423167,0
28,635,"Female",3,2,1,156791.36,466958.420921646,10,1,970.678845152024,1,0,0,1.75,3.5,229.586958873607,262.320802226729,36.977944331201,180.404823353873,30,3.6243585399352,5.07883523940109,788383,1,1,3,4270.2765644536,0,1,0.721225027786568,2,TRUE,1,2,2,1,1,0,1,1,3,1,1,1,2,5.08198749437895,0.0905482001245523,-2.9433837127845,0
44,647,"Female",5,3,1,174205.22,502114.146238811,5,0,732.018481507081,1,0,0,4.25,4.75,230,200.479972566044,87.3734444162552,233.193779562358,29,5.17592885135673,7.36385864601471,2207122,1,0,4,15372.8158209332,242215.90430062,1,0.708370128693059,1,TRUE,0,1,0,2,2,1,0,0,2,2,1,0,1,6.39833296357828,0.168446489914023,-0.577783601028287,0
45,808,"Male",7,2,1,147132.46,405120.021680632,3,0,1016.45599950909,1,0,0,9.25,7.75,230,156.954036601148,179.399843071891,87.0342848608606,38,7.73610867932439,11.7509121717885,260425,0,0,1,2580.5222893746,0,0,0.873438608646393,0,TRUE,0,1,0,1,6,2,0,0,4,0,0,0,1,4.9931283167173,0.194736866207526,-1.92832396384684,0
36,524,"Female",10,2,1,109614.57,408357.820039573,0,0,341.211763743529,1,0,0,4,9,151.441446988529,182.06441058348,69.2567782689981,147.033727589674,36,8.77458963077515,6.87806605687365,3361262,0,0,5,21047.8689622893,0,2,0.949089092528448,2,TRUE,0,1,0,0,1,0,1,1,2,0,1,0,0,5.62762789926631,0.179349330345374,-3.2865758041032,0
29,769,"Male",8,2,1,172290.61,456823.842508453,7,1,631.954758052799,1,0,0,9.25,1.5,230,177.715840773469,50.3232878495369,133.071557135364,30,1.49764535925351,12.5071039320901,2902462,1,1,1,30992.7512514509,0,0,1.29205000344664,0,TRUE,1,0,0,4,0,1,0,1,1,1,0,1,2,6.48654247766214,0.204025597050527,-0.829027475491775,1
42,730,"Male",4,2,0,85982.47,520807.224587412,6,0,549.861560655801,1,0,0,9.75,1.5,230,185.511987508842,0,41.9960336542107,31,1.79320631432347,13.025487230625,12963961,0,0,4,143300.873284636,0,0,1.11306747607887,0,TRUE,0,2,0,1,1,1,0,0,0,1,1,2,1,5.7748296339055,0.115529548077454,-4.61619220273233,0
35,515,"Male",10,1,0,121277.78,451778.689223328,0,0,917.857104568978,1,0,0,6.5,8.75,217.415758741809,177.168800460067,0,0,33,8.40683350386098,9.54883539676666,3684388,0,0,1,30646.2675464095,0,1,1.17824459844269,1,TRUE,0,2,1,2,2,0,0,1,0,0,0,1,1,6.26320130565175,0.185895693817566,-1.64019973405381,0
41,773,"Male",9,1,0,64595.25,549257.174089594,3,0,742.952334179643,1,0,0,6.5,3,177.699762511075,211.942414681368,70.0777555785439,52.9141605081616,24,2.88323982921429,9.21800844068639,6725044,0,0,8,58068.9796712169,0,0,1.27573537239805,0,TRUE,0,2,0,3,2,1,0,0,1,1,1,1,2,7.51207273188551,0.24582866051077,-1.75295280202695,0
29,814,"Male",8,2,1,197276.13,529223.476271447,5,1,713.398235687927,1,0,0,5.75,9.75,197.301445750798,161.253080215021,41.1397527377921,150.376365754736,32,9.82166212401353,8.42847539717332,1787889,1,1,6,13474.425868775,328814.671759441,3,0.7069882188458,4,TRUE,1,3,6,3,4,2,4,1,1,0,3,1,2,5.37760506975549,0.360611108677584,-5.27426108860608,1
22,710,"Male",8,2,0,99645.04,554660.029041828,6,1,633.423485622993,1,0,0,4.25,9,230,217.002334021507,49.1662693979769,76.696339434945,38,9.34059371217154,7.01780349132605,1871890,0,1,16,11771.3401080639,0,3,1.19465838670731,8,TRUE,1,0,8,0,2,1,7,2,0,0,1,2,2,6.59037240390878,0.203925122769619,-1.21948386126299,0
34,413,"Male",9,2,0,6534.18,437936.728325763,5,0,846.389972163737,1,0,0,4.75,6,206.608506022681,170.384619656826,101.846720062564,71.6290794299065,39,5.63443809049204,8.22909138863906,3016607,0,1,3,21567.1520779737,218858.934106317,5,1.21720212437212,5,TRUE,1,2,3,4,0,1,4,0,2,1,1,0,0,7.34117190140321,0.24783266061794,2.59339139653283,0
40,665,"Female",6,1,1,161848.03,655138.60473566,7,0,609.227408631207,0,0,0,9.5,2.75,230,179.202506033054,106.252379178241,155.052364175929,22,2.95877474057488,12.1675257438328,2540093,1,0,1,27685.5695172385,0,2,0.703692993056029,2,TRUE,0,1,3,2,2,0,3,3,1,0,0,0,2,5.99488373762782,0.283505453197956,7.05732612843384,1
44,623,"Female",6,2,0,167162.43,408401.029538925,4,0,1074.59208200759,1,0,0,8,6.25,230,158.817414437856,46.2672654206787,67.4180402516397,31,6.2803260886576,10.6101787937805,5155483,1,0,2,47375.9799933654,400829.457749882,1,1.07716839290224,1,TRUE,0,1,1,0,1,2,5,0,1,0,3,2,0,5.43095008077685,0.113640764584728,2.3824922111263,1
31,738,"Male",9,1,1,41970.72,474155.94564766,9,1,497.420820814084,0,0,0,2.75,4,230,104.032262973411,61.1142464256593,30.2798357175589,35,4.27841809927486,5.95532009587623,731085,0,1,1,4146.6581961801,0,0,0.879218888795003,0,TRUE,1,1,0,0,1,4,0,1,0,0,2,0,2,6.28751178050184,0.257079587445828,3.35787022393068,1
36,528,"Male",7,2,1,60536.56,318220.537593475,4,0,452.250571167684,1,0,0,8.25,2.5,191.063665134654,135.470737185795,0,135.854564059578,33,2.70051547442563,11.6350907629821,7451749,0,0,1,73869.5190679471,0,0,1.13151459223591,0,TRUE,0,0,0,2,2,0,0,2,2,0,1,1,2,6.10726324425298,0.0377109438224206,6.8006345082581,1
65,670,"Female",1,1,1,177655.68,505955.658545252,7,0,869.800654558786,0,1,1,3.75,9.75,230,286.245761860248,69.7548549431838,316.516509425032,49,9.92329594283365,6.33805578225292,137858,1,0,1,762.566281602966,45300.473202144,0,1.17441011467017,0,TRUE,0,1,0,4,2,2,0,1,1,1,1,0,2,6.56900010185813,0.138203698525092,-2.18103456966578,0
46,622,"Female",4,2,1,30984.59,556007.691503276,4,0,652.825424071269,1,0,0,7.25,1.75,121.166445334651,107.615592222732,24.9949018272341,46.2082882727611,27,1.67421233630739,10.4470200606156,10654148,0,0,1,98704.9371497589,0,1,1.00045812758617,3,TRUE,0,0,3,1,0,0,3,0,2,1,0,0,1,7.31371518106276,0.118361063038581,-5.43565823348092,0
32,582,"Male",1,1,1,10054.53,402431.060158171,4,0,831.898772480502,0,0,0,7.25,6.25,139.075720279168,290.097912542179,131.048230998911,49.8055362998346,28,5.88517286418937,9.78683239175007,4507862,0,1,13,39332.0026654644,319799.143696357,1,1.18698118212633,1,TRUE,1,1,1,1,4,0,1,1,0,1,3,0,1,5.73101336535974,0.260986348853801,-1.46289904530048,0
36,785,"Female",2,1,0,36976.52,347083.316069277,10,0,506.745193995916,1,0,0,9,5.5,205.039170311325,140.65898228989,25.3506278865272,194.086688098853,34,5.24517988390289,11.8711651018821,262590,0,0,4,2645.37306008922,0,0,0.814505391009152,0,TRUE,0,1,0,4,2,0,0,1,1,3,0,1,2,5.86823943591181,0.35146796278049,4.41014943271456,0
33,605,"Male",5,1,0,71862.79,521211.283116557,4,0,616.096213914487,1,0,0,6.25,7.5,108.96859457824,144.462107917817,104.11445314269,43.2625223735383,26,7.6856519812718,8.87521760328673,1027457,0,1,7,8446.73951603967,0,1,0.885688766976818,1,TRUE,1,2,0,3,1,2,2,1,1,0,0,3,1,6.34262715884623,0.0487126278597127,0.211987380992508,0
35,479,"Male",9,1,1,99449.86,417370.713607252,8,0,701.034665912944,0,0,0,8.5,8,207.898852394395,286.52569529538,84.7222628780742,146.578215612575,36,7.74787282478064,11.7728185954038,1597354,0,0,1,15905.4927711872,11319.8975920626,1,1.02383871250786,3,TRUE,0,2,1,2,2,1,1,1,0,0,1,1,1,6.27106460159429,0.184047644319138,3.33198931702574,1
30,685,"Male",3,1,0,63082.88,466650.699362115,1,1,973.734321307141,1,0,0,4,4.75,200.492426593017,178.310236434148,85.1417153219546,38.9256351243041,35,4.49105417612009,7.07535973982885,2429394,0,1,1,15648.8748757042,0,0,0.973056647880003,0,TRUE,1,1,0,4,6,2,0,0,0,1,3,0,0,7.27840748501464,0.167985033009692,-1.12191238138,1
39,538,"Male",7,2,1,27231.26,517864.560528306,2,0,357.39919096007,1,0,0,2.5,4.25,172.834089985636,201.3703711216,0,137.629489981019,39,4.50282029993832,5.08284848975018,6841376,0,0,7,33630.0578755038,482922.023727106,1,0.976435703458264,2,TRUE,0,1,1,2,5,4,6,0,0,0,0,0,2,7.39490343673686,0.070861147359015,-3.66333207499706,0
42,562,"Male",2,1,0,86797.41,463166.809371275,6,0,587.465403603588,1,0,0,6.75,1.5,219.566138065372,204.9841902928,0,161.225932624013,35,1.72183544328436,10.0664922324941,630737,0,0,2,5454.3927342367,0,3,0.837873347615823,4,TRUE,0,1,2,2,1,2,1,3,0,0,0,0,1,6.48160516048688,0.276624242906171,-7.71756246778996,0
36,675,"Male",9,1,0,22994.32,418085.941625691,8,0,518.199375288097,1,0,0,3,4,189.14170184358,305.333386060523,0,62.2215541517319,30,3.88745503057726,5.92082760157064,2757014,0,0,8,16389.6179292,0,1,1.10593957575038,1,TRUE,0,2,0,2,3,0,1,1,0,0,1,1,1,5.24745743139229,0.00527166250418334,5.04074248977588,1
28,721,"Male",9,2,0,101300.94,482613.39139944,8,1,675.382974970395,1,0,0,10,1.5,193.542082276201,280.54302520873,0,0,31,1.28096465067938,13.2936068677809,12628181,0,1,15,142256.504233848,0,2,1.18171311938204,2,TRUE,1,0,1,3,3,2,1,1,2,1,0,0,1,5.92834727417879,0.156627140351391,-6.15369014151464,0
30,628,"Female",9,2,1,74169.13,509803.05088508,8,1,407.240415022713,1,0,0,8,8.5,130.794044449853,229.736843126742,95.2529154120531,189.861629580948,32,8.40901538892649,10.8583115027286,3422326,0,1,10,31973.1139003021,143949.125065281,5,1.02296656444669,6,TRUE,1,0,2,1,5,2,5,0,0,2,3,4,2,5.80172615576246,0.191700264737447,1.48279452702736,1
37,668,"Female",6,1,1,115638.29,466436.638038193,9,0,517.87164943525,0,0,0,6.75,2,179.653893163755,117.67286339519,142.322226363618,166.38245639225,26,2.12988453870639,9.87884417572059,540775,0,0,4,4825.65881331775,0,3,0.859094425151125,3,TRUE,0,1,3,0,2,0,4,2,0,0,1,0,1,6.63674531183974,0.281181967350882,0.710448482364449,0
41,506,"Female",1,2,1,31766.3,507359.921010044,6,0,637.60646249842,1,0,0,4.25,7,230,212.145321116083,3.08145003734171,150.930369282379,35,7.42385259084404,7.74634778802283,157415,0,0,2,1089.17460862246,0,2,1.18526283428073,3,TRUE,0,0,2,0,0,1,3,3,1,2,0,0,1,6.00122248052452,0.116539700959225,6.17099788764834,0
31,524,"Female",8,1,1,199725.39,432098.4699729,7,1,1052.90308883511,0,0,0,5,10,149.957645771456,300.808253156576,39.2581952447183,0,28,10.2956275756005,7.99866888159886,2812081,1,1,10,20996.8979433987,0,0,1.04980660751462,0,TRUE,1,0,0,3,1,0,0,1,1,4,0,0,0,4.98536152539208,0.10568946940523,-1.68098396607042,0
34,699,"Male",4,2,1,120834.48,475086.889973304,10,0,871.57721087633,1,0,0,4,8.75,184.446488493683,180.736675056176,58.3691860493299,123.00242928986,35,9.18824295769446,7.2267489193473,4003251,0,1,1,26214.1810446335,0,2,1.16888873837888,4,TRUE,1,1,6,3,1,0,4,1,2,1,4,2,0,6.63889041794939,0.189625843187359,-3.05226366546207,1
34,828,"Male",8,2,0,38131.77,537984.387562608,8,0,827.719534338607,1,0,0,4,3.75,214.588063184758,200.415375838319,80.1073491520925,0,31,3.74308675946668,7.3736482351087,9792175,0,1,2,67034.6074007023,0,5,0.748267785925418,6,TRUE,1,2,4,2,0,1,7,1,0,0,0,0,1,6.16441829582999,0.116204169636469,-4.40644355961163,0
39,674,"Male",6,1,0,100130.95,552677.242692867,6,0,785.127399788627,1,0,0,8.25,2,230,177.142276872565,72.8573145181973,94.5961578279719,21,2.10810112184845,11.5646783590782,5348694,0,0,16,56594.4210005944,491135.458851717,0,0.919898739922792,0,TRUE,0,1,0,2,1,2,0,2,1,1,0,1,2,5.18388240074427,0.235533378564958,5.04546930295319,1
39,656,"Female",6,2,1,141069.88,377124.84739444,5,0,648.554918640234,1,0,0,5,3.5,230,222.884923580657,69.1836835970303,111.777587264545,39,3.7437768552918,7.63580072158948,6148035,0,0,5,41239.8324048206,0,0,1.00728797987103,0,TRUE,0,0,0,3,0,1,0,1,0,2,2,0,0,5.36646793521465,0.373272283711683,1.76722112264199,0
48,684,"Female",10,1,1,198129.36,584788.845443597,10,0,983.099067284228,0,0,0,5,3.75,230,155.060622249496,95.1444465978792,306.658020511801,33,3.3766224924475,8.45195611170493,1076037,1,0,11,8080.46427501785,506976.251212237,1,0.902111451653764,2,TRUE,0,1,1,4,3,1,4,1,1,1,0,0,2,5.54646386584583,0.280046695352498,7.07876286789218,1
28,625,"Female",3,1,0,183646.41,487541.055811523,0,1,814.018147391158,1,0,0,9,9,190.028062650259,144.648127891049,84.0797736807646,55.6981222058882,33,8.5214965173509,11.9937543680426,2456994,1,1,3,25045.0673953914,65510.1275393418,2,1.1306340589188,2,TRUE,1,0,4,3,5,1,1,1,2,0,1,0,0,6.14237147565701,0.260347248806708,6.11060383400999,1
42,432,"Male",9,1,1,110265.24,368275.519835207,6,0,961.510316024104,0,0,0,4.25,1.75,133.057737946416,152.704941034155,0,0,47,1.48782709729858,7.51977112144232,4523533,0,0,1,29208.3432557969,0,1,1.09773003091104,1,TRUE,0,0,3,4,0,0,1,0,1,1,2,1,2,6.48024787888645,0.0857508028993239,2.90790452049552,0
52,549,"Female",1,1,0,8636.05,327418.562762679,0,0,263.460062138651,1,1,0,8.75,5.25,203.319599169234,186.662981223735,37.996166249212,65.514921454245,42,5.08075050474145,11.8167662716005,4320401,0,0,1,42851.2699035082,0,0,0.721885097911581,0,TRUE,0,2,0,2,1,0,0,1,0,3,3,1,0,7.57556344081573,0.244646963321823,-1.11211110360799,0
56,625,"Male",0,1,1,46824.08,578178.722683511,6,0,684.240756715538,0,1,1,5.25,6.75,181.55541278902,180.393894107369,23.8038122223785,72.5789795030404,33,7.11639247275889,7.86531286896206,695401,0,0,2,4928.79341100942,0,0,0.930223687272519,0,TRUE,0,0,0,3,3,3,0,1,1,1,1,1,1,5.58477359877009,0.169307192271969,-1.74778150232485,0
41,828,"Female",7,2,1,171378.77,601678.533772696,6,0,757.665820714843,1,0,0,6.75,1.75,198.400459928659,259.155167457496,83.9615148127247,253.399085356641,29,1.73955927090719,9.45378344133496,4096770,1,0,4,34524.7364992032,159773.506461176,2,1.05510291587561,2,TRUE,0,0,3,4,3,0,2,2,2,0,3,0,2,7.1289300874261,0.200567071281287,-3.8335233291379,0
24,770,"Male",9,1,1,167256.35,445665.502873255,5,1,727.425960262952,0,0,0,1.5,5.5,146.189018130972,215.605033585967,0,96.7155270860249,19,5.69380324822851,4.74511503730901,1454864,1,1,13,9695.70626877336,0,1,0.807500209705904,1,TRUE,1,1,0,0,2,3,0,0,2,0,1,0,0,6.24372090710644,0,-1.01756508364346,1
34,758,"Female",3,2,1,124226.16,598977.585892376,8,0,1100.49866414531,1,0,0,5.5,3.5,171.914417545112,268.375450601649,62.1671576183101,169.626643047352,35,3.64834062918089,8.33529036748223,1596341,0,1,5,11728.9997412051,0,1,1.07473347727209,2,TRUE,1,2,2,4,1,0,1,2,2,5,1,2,2,5.62628869272305,0.228098009923081,-9.76669208279546,0
33,795,"Female",9,1,1,114935.21,432328.212656653,8,0,270.330509681943,0,0,0,2.75,6.25,175.24288946513,204.944137705244,208.882145809139,16.3608721735383,39,6.27101721125655,5.90546632744372,177649,0,1,3,971.941432987288,0,0,1.01271349429153,0,TRUE,1,0,0,1,1,1,0,2,2,0,0,0,2,4.63350485592105,0.251896401393297,4.22603555351258,0
38,687,"Male",9,1,1,35608.88,475420.617879648,7,0,750.147298701811,0,0,0,5.75,8.25,178.243357117219,239.93019944462,157.880395723211,121.390074833079,33,8.46534314844757,8.35062583303079,3899684,0,0,5,28998.2592739431,0,1,1.26022457396612,2,TRUE,0,4,1,4,0,0,4,0,2,0,1,0,1,5.77477999020516,0.292525415294241,-4.1706971971797,0
25,686,"Male",1,2,0,16459.37,556355.796213707,10,1,601.291146946389,1,0,0,4,4.75,165.232635829497,199.798340886463,149.82267832231,0,36,5.1961016796995,6.79678242257796,4952330,0,1,2,30728.4036949151,20359.8459069835,2,0.726797862537205,3,TRUE,1,1,1,2,0,0,3,5,1,0,3,2,1,3.29786362925817,0.124589693842557,-2.02572026792047,1
39,789,"Male",7,2,1,124411.08,310603.994644593,10,0,536.140412909715,1,0,0,5.75,4.5,220.090326679361,116.215977823621,37.411012772034,90.0759183798734,37,4.94784064823762,8.69507417990826,2960969,0,0,3,22361.2966819345,161964.014217239,1,0.99443819723092,1,TRUE,0,0,1,3,0,1,1,1,0,2,1,0,1,7.75743381672443,0.282257418900079,0.303882774427343,0
50,589,"Female",5,2,1,34941.23,698483.750908867,5,0,310.535952452308,1,0,0,9.25,10,230,178.029415588723,142.152552377132,58.5379037205738,43,9.70439107646234,12.5302376234904,79115,0,0,9,830.009664310899,178358.00142781,0,0.76135799982585,0,TRUE,0,3,0,1,2,0,0,0,0,3,0,0,0,6.77296791164974,0.233188839349561,-6.72826938406236,0
34,461,"Female",5,1,0,167784.28,577037.708287492,8,0,490.57193050474,1,0,0,8.25,6.25,230,119.927165268749,43.5756149113687,0,35,6.73111327947117,10.9279057793319,3481838,1,1,5,32427.7082823251,284905.758157454,0,1.23737840717658,0,TRUE,1,1,0,2,3,1,0,1,2,1,2,0,0,8.15119884178608,0.1018727386328,-1.57101733898275,0
40,637,"Male",2,1,0,93165.34,299653.954620538,4,0,845.656474914971,1,0,0,4.5,3.75,166.76871390055,218.970114949166,0,173.331127622842,36,3.91081376583315,7.77377099124715,1425901,0,0,2,9841.97927589845,0,2,0.819630693597719,2,TRUE,0,0,1,3,1,2,2,1,1,0,1,1,1,5.95066172133189,0.12597358428039,2.86821744285214,1
