"","eventID","caseID","eventType","eventTime","variable","value"
"320","PRNT.2.7",2,"Print Statement",2013-04-20 03:44:07,"Occurance","1"
"321","PRNT.2.8",2,"Print Statement",2013-05-23 22:23:14,"Occurance","1"
"322","PRNT.2.9",2,"Print Statement",2013-07-16 22:51:20,"Occurance","1"
"323","PRNT.2.10",2,"Print Statement",2013-09-18 04:48:28,"Occurance","1"
"324","PRNT.2.11",2,"Print Statement",2013-09-28 00:58:19,"Occurance","1"
"325","PRNT.2.12",2,"Print Statement",2013-10-27 23:08:51,"Occurance","1"
"326","PRNT.2.13",2,"Print Statement",2014-08-17 19:27:38,"Occurance","1"
"327","PRNT.2.14",2,"Print Statement",2014-11-11 04:22:16,"Occurance","1"
"328","PRNT.2.15",2,"Print Statement",2015-06-24 06:38:25,"Occurance","1"
"329","PRNT.2.16",2,"Print Statement",2015-07-02 23:14:54,"Occurance","1"
"330","PRNT.2.17",2,"Print Statement",2015-07-11 16:57:28,"Occurance","1"
"331","PRNT.2.18",2,"Print Statement",2015-08-14 14:27:59,"Occurance","1"
"332","PRNT.2.19",2,"Print Statement",2016-04-15 05:02:45,"Occurance","1"
"333","PRNT.2.20",2,"Print Statement",2016-11-22 23:52:10,"Occurance","1"
"334","PRNT.2.21",2,"Print Statement",2017-04-12 01:48:48,"Occurance","1"
"335","PRNT.2.22",2,"Print Statement",2017-05-03 00:32:10,"Occurance","1"
"336","PRNT.3.1",3,"Print Statement",2010-07-05 09:17:20,"Occurance","1"
"337","PRNT.3.2",3,"Print Statement",2010-07-30 15:29:34,"Occurance","1"
"338","PRNT.3.3",3,"Print Statement",2010-08-08 06:06:51,"Occurance","1"
"339","PRNT.3.4",3,"Print Statement",2010-08-24 17:06:45,"Occurance","1"
"340","PRNT.3.5",3,"Print Statement",2010-08-28 19:13:58,"Occurance","1"
"341","PRNT.3.6",3,"Print Statement",2010-09-09 16:12:58,"Occurance","1"
"342","PRNT.3.7",3,"Print Statement",2010-09-17 18:13:51,"Occurance","1"
"343","PRNT.3.8",3,"Print Statement",2010-10-04 01:22:51,"Occurance","1"
"344","PRNT.3.9",3,"Print Statement",2010-10-13 10:14:27,"Occurance","1"
"345","PRNT.3.10",3,"Print Statement",2010-10-13 16:57:05,"Occurance","1"
"346","PRNT.3.11",3,"Print Statement",2010-10-15 20:33:04,"Occurance","1"
"347","PRNT.3.12",3,"Print Statement",2010-10-16 04:45:32,"Occurance","1"
"348","PRNT.3.13",3,"Print Statement",2010-11-15 19:42:18,"Occurance","1"
"349","PRNT.3.14",3,"Print Statement",2010-11-26 03:14:35,"Occurance","1"
"350","PRNT.3.15",3,"Print Statement",2010-11-27 06:03:59,"Occurance","1"
"351","PRNT.3.16",3,"Print Statement",2010-11-27 16:35:01,"Occurance","1"
"352","PRNT.3.17",3,"Print Statement",2010-11-28 03:27:05,"Occurance","1"
"353","PRNT.3.18",3,"Print Statement",2010-12-05 18:02:04,"Occurance","1"
"354","PRNT.3.19",3,"Print Statement",2010-12-06 16:07:51,"Occurance","1"
"355","PRNT.3.20",3,"Print Statement",2010-12-07 04:49:11,"Occurance","1"
"356","PRNT.3.21",3,"Print Statement",2010-12-14 16:26:27,"Occurance","1"
"357","PRNT.3.22",3,"Print Statement",2010-12-15 04:33:33,"Occurance","1"
"358","PRNT.3.23",3,"Print Statement",2010-12-16 12:04:52,"Occurance","1"
"359","PRNT.3.24",3,"Print Statement",2010-12-22 10:11:40,"Occurance","1"
"360","PRNT.3.25",3,"Print Statement",2011-01-05 08:31:34,"Occurance","1"
"361","PRNT.3.26",3,"Print Statement",2011-01-09 20:10:02,"Occurance","1"
"362","PRNT.3.27",3,"Print Statement",2011-01-15 18:10:24,"Occurance","1"
"363","PRNT.3.28",3,"Print Statement",2011-01-19 09:11:49,"Occurance","1"
"364","PRNT.3.29",3,"Print Statement",2011-01-21 18:11:53,"Occurance","1"
"365","PRNT.3.30",3,"Print Statement",2011-01-25 14:27:47,"Occurance","1"
"366","PRNT.3.31",3,"Print Statement",2011-02-13 18:02:53,"Occurance","1"
"367","PRNT.3.32",3,"Print Statement",2011-02-25 02:56:16,"Occurance","1"
"368","PRNT.3.33",3,"Print Statement",2011-03-07 14:16:37,"Occurance","1"
"369","PRNT.3.34",3,"Print Statement",2011-04-09 16:33:05,"Occurance","1"
"370","PRNT.3.35",3,"Print Statement",2011-04-14 07:43:07,"Occurance","1"
"371","PRNT.3.36",3,"Print Statement",2011-04-18 03:54:06,"Occurance","1"
"372","PRNT.3.37",3,"Print Statement",2011-04-18 21:22:53,"Occurance","1"
"373","PRNT.3.38",3,"Print Statement",2011-04-28 12:45:15,"Occurance","1"
"374","PRNT.3.39",3,"Print Statement",2011-05-25 21:05:17,"Occurance","1"
"375","PRNT.3.40",3,"Print Statement",2011-05-27 15:42:31,"Occurance","1"
"376","PRNT.3.41",3,"Print Statement",2011-05-29 07:26:59,"Occurance","1"
"377","PRNT.3.42",3,"Print Statement",2011-05-30 08:18:51,"Occurance","1"
"378","PRNT.3.43",3,"Print Statement",2011-06-05 18:18:34,"Occurance","1"
"379","PRNT.3.44",3,"Print Statement",2011-06-10 18:30:14,"Occurance","1"
"380","PRNT.3.45",3,"Print Statement",2011-06-12 21:03:28,"Occurance","1"
"381","PRNT.3.46",3,"Print Statement",2011-06-30 12:39:06,"Occurance","1"
"382","PRNT.3.47",3,"Print Statement",2011-07-03 09:15:43,"Occurance","1"
"383","PRNT.3.48",3,"Print Statement",2011-07-05 14:32:07,"Occurance","1"
"384","PRNT.3.49",3,"Print Statement",2011-07-07 08:31:22,"Occurance","1"
"385","PRNT.3.50",3,"Print Statement",2011-07-07 22:38:11,"Occurance","1"
"386","PRNT.3.51",3,"Print Statement",2011-07-12 04:03:06,"Occurance","1"
"387","PRNT.3.52",3,"Print Statement",2011-07-16 11:44:00,"Occurance","1"
"388","PRNT.3.53",3,"Print Statement",2011-07-31 21:21:56,"Occurance","1"
"389","PRNT.3.54",3,"Print Statement",2011-08-02 18:27:38,"Occurance","1"
"390","PRNT.3.55",3,"Print Statement",2011-08-14 18:08:27,"Occurance","1"
"391","PRNT.3.56",3,"Print Statement",2011-08-23 07:59:12,"Occurance","1"
"392","PRNT.3.57",3,"Print Statement",2011-08-27 11:25:44,"Occurance","1"
"393","PRNT.3.58",3,"Print Statement",2011-09-07 16:27:23,"Occurance","1"
"394","PRNT.3.59",3,"Print Statement",2011-09-11 20:30:32,"Occurance","1"
"395","PRNT.3.60",3,"Print Statement",2011-09-21 01:21:01,"Occurance","1"
"396","PRNT.3.61",3,"Print Statement",2011-09-22 05:33:56,"Occurance","1"
"397","PRNT.3.62",3,"Print Statement",2011-09-25 22:33:10,"Occurance","1"
"398","PRNT.3.63",3,"Print Statement",2011-09-30 19:53:26,"Occurance","1"
"399","PRNT.3.64",3,"Print Statement",2011-10-03 09:39:31,"Occurance","1"
"400","PRNT.3.65",3,"Print Statement",2011-10-31 15:36:39,"Occurance","1"
"401","PRNT.3.66",3,"Print Statement",2011-11-04 03:27:05,"Occurance","1"
"402","PRNT.3.67",3,"Print Statement",2011-11-06 11:30:47,"Occurance","1"
"403","PRNT.3.68",3,"Print Statement",2011-11-19 08:07:42,"Occurance","1"
"404","PRNT.3.69",3,"Print Statement",2011-11-21 17:35:05,"Occurance","1"
"405","PRNT.3.70",3,"Print Statement",2011-11-23 14:57:21,"Occurance","1"
"406","PRNT.3.71",3,"Print Statement",2011-11-27 19:56:04,"Occurance","1"
"407","PRNT.3.72",3,"Print Statement",2011-12-03 12:20:17,"Occurance","1"
"408","PRNT.3.73",3,"Print Statement",2011-12-13 03:21:02,"Occurance","1"
"409","PRNT.3.74",3,"Print Statement",2011-12-15 10:25:45,"Occurance","1"
"410","PRNT.3.75",3,"Print Statement",2011-12-19 21:05:43,"Occurance","1"
"411","PRNT.3.76",3,"Print Statement",2011-12-30 23:32:42,"Occurance","1"
"412","PRNT.3.77",3,"Print Statement",2012-01-12 06:41:16,"Occurance","1"
"413","PRNT.3.78",3,"Print Statement",2012-01-27 10:45:03,"Occurance","1"
"414","PRNT.3.79",3,"Print Statement",2012-02-07 07:22:12,"Occurance","1"
"415","PRNT.3.80",3,"Print Statement",2012-02-12 23:46:24,"Occurance","1"
"416","PRNT.3.81",3,"Print Statement",2012-02-13 18:28:43,"Occurance","1"
"417","PRNT.3.82",3,"Print Statement",2012-03-05 08:55:52,"Occurance","1"
"418","PRNT.3.83",3,"Print Statement",2012-03-22 10:54:49,"Occurance","1"
"419","PRNT.3.84",3,"Print Statement",2012-03-22 19:32:52,"Occurance","1"
"420","PRNT.3.85",3,"Print Statement",2012-03-29 01:26:00,"Occurance","1"
"421","PRNT.3.86",3,"Print Statement",2012-04-07 20:03:45,"Occurance","1"
"422","PRNT.3.87",3,"Print Statement",2012-04-09 18:19:42,"Occurance","1"
"423","PRNT.3.88",3,"Print Statement",2012-04-15 20:02:51,"Occurance","1"
"424","PRNT.3.89",3,"Print Statement",2012-04-19 20:50:00,"Occurance","1"
"425","PRNT.3.90",3,"Print Statement",2012-04-26 11:50:54,"Occurance","1"
"426","PRNT.3.91",3,"Print Statement",2012-05-01 23:49:11,"Occurance","1"
"427","PRNT.3.92",3,"Print Statement",2012-05-03 18:36:13,"Occurance","1"
"428","PRNT.4.1",4,"Print Statement",2010-07-05 10:22:07,"Occurance","1"
"429","PRNT.4.2",4,"Print Statement",2010-07-07 11:09:11,"Occurance","1"
"430","PRNT.4.3",4,"Print Statement",2010-07-24 22:20:51,"Occurance","1"
"431","PRNT.4.4",4,"Print Statement",2010-07-25 15:26:56,"Occurance","1"
"432","PRNT.4.5",4,"Print Statement",2010-08-17 22:27:47,"Occurance","1"
"433","PRNT.4.6",4,"Print Statement",2010-08-18 21:27:14,"Occurance","1"
"434","PRNT.4.7",4,"Print Statement",2010-08-21 18:48:50,"Occurance","1"
"435","PRNT.4.8",4,"Print Statement",2010-08-25 08:36:37,"Occurance","1"
"436","PRNT.4.9",4,"Print Statement",2010-08-27 19:10:03,"Occurance","1"
"437","PRNT.4.10",4,"Print Statement",2010-08-31 12:52:11,"Occurance","1"
"438","PRNT.4.11",4,"Print Statement",2010-09-08 08:45:51,"Occurance","1"
"439","PRNT.4.12",4,"Print Statement",2010-09-22 17:19:39,"Occurance","1"
"440","PRNT.4.13",4,"Print Statement",2010-09-29 02:20:38,"Occurance","1"
"441","PRNT.4.14",4,"Print Statement",2010-10-01 13:22:25,"Occurance","1"
"442","PRNT.4.15",4,"Print Statement",2010-10-01 13:49:52,"Occurance","1"
"443","PRNT.4.16",4,"Print Statement",2010-10-14 19:43:12,"Occurance","1"
"444","PRNT.4.17",4,"Print Statement",2010-10-21 08:52:27,"Occurance","1"
"445","PRNT.4.18",4,"Print Statement",2010-10-22 10:49:12,"Occurance","1"
"446","PRNT.4.19",4,"Print Statement",2010-10-23 13:42:12,"Occurance","1"
"447","PRNT.4.20",4,"Print Statement",2010-10-24 12:13:53,"Occurance","1"
"448","PRNT.4.21",4,"Print Statement",2010-11-01 16:40:58,"Occurance","1"
"449","PRNT.4.22",4,"Print Statement",2010-11-03 17:24:28,"Occurance","1"
"450","PRNT.4.23",4,"Print Statement",2010-11-07 05:47:04,"Occurance","1"
"451","PRNT.4.24",4,"Print Statement",2010-11-08 12:54:05,"Occurance","1"
"452","PRNT.4.25",4,"Print Statement",2010-11-09 17:35:15,"Occurance","1"
"453","PRNT.4.26",4,"Print Statement",2010-11-13 12:09:24,"Occurance","1"
"454","PRNT.4.27",4,"Print Statement",2010-11-23 00:24:26,"Occurance","1"
"455","PRNT.4.28",4,"Print Statement",2010-11-29 06:27:00,"Occurance","1"
"456","PRNT.4.29",4,"Print Statement",2010-12-12 05:30:17,"Occurance","1"
"457","PRNT.4.30",4,"Print Statement",2010-12-16 08:54:45,"Occurance","1"
"458","PRNT.4.31",4,"Print Statement",2010-12-17 08:28:57,"Occurance","1"
"459","PRNT.4.32",4,"Print Statement",2010-12-18 15:57:59,"Occurance","1"
"460","PRNT.4.33",4,"Print Statement",2010-12-19 18:15:34,"Occurance","1"
"461","PRNT.4.34",4,"Print Statement",2010-12-20 08:28:48,"Occurance","1"
"462","PRNT.4.35",4,"Print Statement",2010-12-31 06:26:39,"Occurance","1"
"463","PRNT.4.36",4,"Print Statement",2011-01-09 17:16:57,"Occurance","1"
"464","PRNT.4.37",4,"Print Statement",2011-01-21 21:36:16,"Occurance","1"
"465","PRNT.4.38",4,"Print Statement",2011-01-23 08:45:28,"Occurance","1"
"466","PRNT.4.39",4,"Print Statement",2011-01-26 10:39:07,"Occurance","1"
"467","PRNT.4.40",4,"Print Statement",2011-01-27 00:52:15,"Occurance","1"
"468","PRNT.4.41",4,"Print Statement",2011-01-27 13:31:10,"Occurance","1"
"469","PRNT.4.42",4,"Print Statement",2011-01-28 08:37:02,"Occurance","1"
"470","PRNT.4.43",4,"Print Statement",2011-02-07 07:50:31,"Occurance","1"
"471","PRNT.4.44",4,"Print Statement",2011-02-07 08:19:54,"Occurance","1"
"472","PRNT.4.45",4,"Print Statement",2011-02-10 02:49:00,"Occurance","1"
"473","PRNT.4.46",4,"Print Statement",2011-02-11 08:49:23,"Occurance","1"
"474","PRNT.4.47",4,"Print Statement",2011-02-24 02:23:05,"Occurance","1"
"475","PRNT.4.48",4,"Print Statement",2011-03-03 02:43:16,"Occurance","1"
"476","PRNT.4.49",4,"Print Statement",2011-03-13 04:11:39,"Occurance","1"
"477","PRNT.4.50",4,"Print Statement",2011-03-13 07:39:22,"Occurance","1"
"478","PRNT.4.51",4,"Print Statement",2011-04-01 18:05:03,"Occurance","1"
"479","PRNT.4.52",4,"Print Statement",2011-04-02 13:24:20,"Occurance","1"
"480","PRNT.4.53",4,"Print Statement",2011-04-05 09:34:02,"Occurance","1"
"481","PRNT.4.54",4,"Print Statement",2011-04-19 11:02:39,"Occurance","1"
"482","PRNT.4.55",4,"Print Statement",2011-04-23 01:55:32,"Occurance","1"
"483","PRNT.4.56",4,"Print Statement",2011-04-24 19:47:54,"Occurance","1"
"484","PRNT.4.57",4,"Print Statement",2011-04-26 15:36:41,"Occurance","1"
"485","PRNT.4.58",4,"Print Statement",2011-05-02 09:40:58,"Occurance","1"
"486","PRNT.4.59",4,"Print Statement",2011-05-22 07:55:42,"Occurance","1"
"487","PRNT.4.60",4,"Print Statement",2011-06-01 12:45:02,"Occurance","1"
"488","PRNT.4.61",4,"Print Statement",2011-06-02 01:23:42,"Occurance","1"
"489","PRNT.4.62",4,"Print Statement",2011-06-03 00:25:03,"Occurance","1"
"490","PRNT.4.63",4,"Print Statement",2011-06-19 06:09:15,"Occurance","1"
"491","PRNT.4.64",4,"Print Statement",2011-07-05 06:34:49,"Occurance","1"
"492","PRNT.4.65",4,"Print Statement",2011-07-14 09:04:48,"Occurance","1"
"493","PRNT.4.66",4,"Print Statement",2011-07-30 23:44:16,"Occurance","1"
"494","PRNT.4.67",4,"Print Statement",2011-08-11 10:10:56,"Occurance","1"
"495","PRNT.4.68",4,"Print Statement",2011-08-12 18:22:23,"Occurance","1"
"496","PRNT.4.69",4,"Print Statement",2011-08-13 23:10:13,"Occurance","1"
"497","PRNT.4.70",4,"Print Statement",2011-08-22 04:36:10,"Occurance","1"
"498","PRNT.4.71",4,"Print Statement",2011-08-29 02:18:37,"Occurance","1"
"499","PRNT.4.72",4,"Print Statement",2011-08-31 19:04:28,"Occurance","1"
"500","PRNT.4.73",4,"Print Statement",2011-09-01 00:57:13,"Occurance","1"
"501","PRNT.4.74",4,"Print Statement",2011-09-11 03:28:13,"Occurance","1"
"502","PRNT.4.75",4,"Print Statement",2011-09-11 06:38:13,"Occurance","1"
"503","PRNT.4.76",4,"Print Statement",2011-09-15 23:40:48,"Occurance","1"
"504","PRNT.4.77",4,"Print Statement",2011-09-26 12:28:14,"Occurance","1"
"505","PRNT.4.78",4,"Print Statement",2011-10-02 13:29:23,"Occurance","1"
"506","PRNT.4.79",4,"Print Statement",2011-10-06 18:15:32,"Occurance","1"
"507","PRNT.4.80",4,"Print Statement",2011-10-12 09:05:52,"Occurance","1"
"508","PRNT.4.81",4,"Print Statement",2011-10-12 17:02:41,"Occurance","1"
"509","PRNT.4.82",4,"Print Statement",2011-10-17 16:14:34,"Occurance","1"
"510","PRNT.4.83",4,"Print Statement",2011-10-22 03:19:35,"Occurance","1"
"511","PRNT.4.84",4,"Print Statement",2011-11-06 10:23:01,"Occurance","1"
"512","PRNT.5.1",5,"Print Statement",2010-07-02 21:01:12,"Occurance","1"
"513","PRNT.5.2",5,"Print Statement",2010-07-03 05:56:06,"Occurance","1"
"514","PRNT.5.3",5,"Print Statement",2010-07-05 07:29:21,"Occurance","1"
"515","PRNT.5.4",5,"Print Statement",2010-07-05 08:12:39,"Occurance","1"
"516","PRNT.5.5",5,"Print Statement",2010-07-05 15:26:47,"Occurance","1"
"517","PRNT.5.6",5,"Print Statement",2010-07-06 04:18:38,"Occurance","1"
"518","PRNT.5.7",5,"Print Statement",2010-07-06 12:57:00,"Occurance","1"
"519","PRNT.5.8",5,"Print Statement",2010-07-07 14:37:28,"Occurance","1"
"520","PRNT.5.9",5,"Print Statement",2010-07-07 18:14:21,"Occurance","1"
"521","PRNT.5.10",5,"Print Statement",2010-07-08 10:13:12,"Occurance","1"
"522","PRNT.5.11",5,"Print Statement",2010-07-10 16:21:24,"Occurance","1"
"523","PRNT.5.12",5,"Print Statement",2010-07-11 16:31:02,"Occurance","1"
"524","PRNT.5.13",5,"Print Statement",2010-07-11 23:18:06,"Occurance","1"
"525","PRNT.5.14",5,"Print Statement",2010-07-12 15:50:54,"Occurance","1"
"526","PRNT.5.15",5,"Print Statement",2010-07-13 17:25:49,"Occurance","1"
"527","PRNT.5.16",5,"Print Statement",2010-07-14 00:27:36,"Occurance","1"
"528","PRNT.5.17",5,"Print Statement",2010-07-14 07:41:31,"Occurance","1"
"529","PRNT.5.18",5,"Print Statement",2010-07-17 12:53:46,"Occurance","1"
"530","PRNT.5.19",5,"Print Statement",2010-07-17 17:10:18,"Occurance","1"
"531","PRNT.5.20",5,"Print Statement",2010-07-17 19:49:23,"Occurance","1"
"532","PRNT.5.21",5,"Print Statement",2010-07-18 11:57:30,"Occurance","1"
"533","PRNT.5.22",5,"Print Statement",2010-07-19 04:41:52,"Occurance","1"
"534","PRNT.5.23",5,"Print Statement",2010-07-19 17:11:21,"Occurance","1"
"535","PRNT.5.24",5,"Print Statement",2010-07-20 07:53:48,"Occurance","1"
"536","PRNT.5.25",5,"Print Statement",2010-07-24 12:03:00,"Occurance","1"
"537","PRNT.5.26",5,"Print Statement",2010-07-25 05:49:33,"Occurance","1"
"538","PRNT.5.27",5,"Print Statement",2010-07-25 22:12:02,"Occurance","1"
"539","PRNT.5.28",5,"Print Statement",2010-07-26 10:11:20,"Occurance","1"
"540","PRNT.5.29",5,"Print Statement",2010-07-27 03:25:23,"Occurance","1"
"541","PRNT.5.30",5,"Print Statement",2010-07-27 06:43:02,"Occurance","1"
"542","PRNT.5.31",5,"Print Statement",2010-07-29 04:43:08,"Occurance","1"
"543","PRNT.5.32",5,"Print Statement",2010-07-30 23:56:19,"Occurance","1"
"544","PRNT.5.33",5,"Print Statement",2010-07-31 00:26:48,"Occurance","1"
"545","PRNT.5.34",5,"Print Statement",2010-08-01 11:24:55,"Occurance","1"
"546","PRNT.5.35",5,"Print Statement",2010-08-01 11:54:53,"Occurance","1"
"547","PRNT.5.36",5,"Print Statement",2010-08-01 21:10:55,"Occurance","1"
"548","PRNT.5.37",5,"Print Statement",2010-08-02 00:00:26,"Occurance","1"
"549","PRNT.5.38",5,"Print Statement",2010-08-02 22:11:05,"Occurance","1"
"550","PRNT.5.39",5,"Print Statement",2010-08-03 06:50:02,"Occurance","1"
"551","PRNT.5.40",5,"Print Statement",2010-08-04 11:16:39,"Occurance","1"
"552","PRNT.5.41",5,"Print Statement",2010-08-05 15:27:26,"Occurance","1"
"553","PRNT.5.42",5,"Print Statement",2010-08-07 15:13:03,"Occurance","1"
"554","PRNT.5.43",5,"Print Statement",2010-08-08 19:39:27,"Occurance","1"
"555","PRNT.5.44",5,"Print Statement",2010-08-09 07:03:03,"Occurance","1"
"556","PRNT.5.45",5,"Print Statement",2010-08-11 18:21:34,"Occurance","1"
"557","PRNT.5.46",5,"Print Statement",2010-08-11 22:13:54,"Occurance","1"
"558","PRNT.5.47",5,"Print Statement",2010-08-13 14:59:11,"Occurance","1"
"559","PRNT.5.48",5,"Print Statement",2010-08-14 16:45:23,"Occurance","1"
"560","PRNT.5.49",5,"Print Statement",2010-08-15 15:53:10,"Occurance","1"
"561","PRNT.5.50",5,"Print Statement",2010-08-17 19:29:10,"Occurance","1"
"562","PRNT.5.51",5,"Print Statement",2010-08-18 00:15:53,"Occurance","1"
"563","PRNT.5.52",5,"Print Statement",2010-08-18 21:13:01,"Occurance","1"
"564","PRNT.5.53",5,"Print Statement",2010-08-19 14:01:31,"Occurance","1"
"565","PRNT.5.54",5,"Print Statement",2010-08-21 10:36:16,"Occurance","1"
"566","PRNT.5.55",5,"Print Statement",2010-08-21 15:27:52,"Occurance","1"
"567","PRNT.5.56",5,"Print Statement",2010-08-21 22:27:23,"Occurance","1"
"568","PRNT.5.57",5,"Print Statement",2010-08-23 08:11:04,"Occurance","1"
"569","PRNT.5.58",5,"Print Statement",2010-08-25 18:56:27,"Occurance","1"
"570","PRNT.5.59",5,"Print Statement",2010-08-26 00:40:20,"Occurance","1"
"571","PRNT.5.60",5,"Print Statement",2010-08-26 06:29:04,"Occurance","1"
"572","PRNT.5.61",5,"Print Statement",2010-08-26 06:49:56,"Occurance","1"
"573","PRNT.5.62",5,"Print Statement",2010-08-26 20:57:26,"Occurance","1"
"574","PRNT.5.63",5,"Print Statement",2010-08-29 00:58:42,"Occurance","1"
"575","PRNT.5.64",5,"Print Statement",2010-08-29 21:30:36,"Occurance","1"
"576","PRNT.5.65",5,"Print Statement",2010-08-31 22:45:12,"Occurance","1"
"577","PRNT.5.66",5,"Print Statement",2010-09-06 13:03:43,"Occurance","1"
"578","PRNT.5.67",5,"Print Statement",2010-09-08 06:16:36,"Occurance","1"
"579","PRNT.5.68",5,"Print Statement",2010-09-08 23:53:28,"Occurance","1"
"580","PRNT.5.69",5,"Print Statement",2010-09-09 07:58:11,"Occurance","1"
"581","PRNT.5.70",5,"Print Statement",2010-09-09 16:21:16,"Occurance","1"
"582","PRNT.5.71",5,"Print Statement",2010-09-10 14:45:43,"Occurance","1"
"583","PRNT.5.72",5,"Print Statement",2010-09-13 21:31:35,"Occurance","1"
"584","PRNT.5.73",5,"Print Statement",2010-09-13 22:41:06,"Occurance","1"
"585","PRNT.5.74",5,"Print Statement",2010-09-13 23:47:27,"Occurance","1"
"586","PRNT.5.75",5,"Print Statement",2010-09-14 12:25:23,"Occurance","1"
"587","PRNT.5.76",5,"Print Statement",2010-09-14 16:47:36,"Occurance","1"
"588","PRNT.5.77",5,"Print Statement",2010-09-17 15:29:33,"Occurance","1"
"589","PRNT.5.78",5,"Print Statement",2010-09-18 21:25:24,"Occurance","1"
"590","PRNT.5.79",5,"Print Statement",2010-09-20 12:27:23,"Occurance","1"
"591","PRNT.5.80",5,"Print Statement",2010-09-22 18:48:17,"Occurance","1"
"592","PRNT.5.81",5,"Print Statement",2010-09-22 19:11:50,"Occurance","1"
"593","PRNT.5.82",5,"Print Statement",2010-09-23 03:12:40,"Occurance","1"
"594","PRNT.5.83",5,"Print Statement",2010-09-23 09:09:01,"Occurance","1"
"595","PRNT.5.84",5,"Print Statement",2010-09-25 03:12:57,"Occurance","1"
"596","PRNT.5.85",5,"Print Statement",2010-09-25 19:00:42,"Occurance","1"
"597","PRNT.5.86",5,"Print Statement",2010-09-27 20:32:37,"Occurance","1"
"598","PRNT.5.87",5,"Print Statement",2010-09-28 02:00:55,"Occurance","1"
"599","PRNT.5.88",5,"Print Statement",2010-09-28 05:37:07,"Occurance","1"
"600","PRNT.5.89",5,"Print Statement",2010-09-28 20:50:54,"Occurance","1"
"601","PRNT.5.90",5,"Print Statement",2010-09-30 12:58:39,"Occurance","1"
"602","PRNT.5.91",5,"Print Statement",2010-10-01 01:58:17,"Occurance","1"
"603","PRNT.5.92",5,"Print Statement",2010-10-01 18:08:39,"Occurance","1"
"604","PRNT.5.93",5,"Print Statement",2010-10-02 12:41:56,"Occurance","1"
"605","PRNT.5.94",5,"Print Statement",2010-10-02 20:25:52,"Occurance","1"
